Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Helsingborg A;62040;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
2003-08-17 18:00:01;2003-08-18 18:00:00;2003-08-18;regnskurar;G
2003-08-18 18:00:01;2003-08-19 18:00:00;2003-08-19;regn;G
2003-08-19 18:00:01;2003-08-20 18:00:00;2003-08-20;regnskurar;G
2003-08-19 18:00:01;2003-08-20 18:00:00;2003-08-20;regn;G
2003-08-20 18:00:01;2003-08-21 18:00:00;2003-08-21;regnskurar;G
2003-08-20 18:00:01;2003-08-21 18:00:00;2003-08-21;regn;G
2003-08-21 18:00:01;2003-08-22 18:00:00;2003-08-22;regnskurar;G
2003-08-21 18:00:01;2003-08-22 18:00:00;2003-08-22;regn;G
2003-08-22 18:00:01;2003-08-23 18:00:00;2003-08-23;regn;G
2003-08-22 18:00:01;2003-08-23 18:00:00;2003-08-23;regnskurar;G
2003-08-23 18:00:01;2003-08-24 18:00:00;2003-08-24;regn;G
2003-08-26 18:00:01;2003-08-27 18:00:00;2003-08-27;regn;G
2003-08-26 18:00:01;2003-08-27 18:00:00;2003-08-27;regnskurar;G
2003-08-28 18:00:01;2003-08-29 18:00:00;2003-08-29;regn;G
2003-08-28 18:00:01;2003-08-29 18:00:00;2003-08-29;regnskurar;G
2003-08-29 18:00:01;2003-08-30 18:00:00;2003-08-30;regn;G
2003-09-02 18:00:01;2003-09-03 18:00:00;2003-09-03;regnskurar;G
2003-09-02 18:00:01;2003-09-03 18:00:00;2003-09-03;regn;G
2003-09-09 18:00:01;2003-09-10 18:00:00;2003-09-10;regn;G
2003-09-09 18:00:01;2003-09-10 18:00:00;2003-09-10;regnskurar;G
2003-09-10 18:00:01;2003-09-11 18:00:00;2003-09-11;regn;G
2003-09-10 18:00:01;2003-09-11 18:00:00;2003-09-11;duggregn;G
2003-09-12 18:00:01;2003-09-13 18:00:00;2003-09-13;regn;G
2003-09-20 18:00:01;2003-09-21 18:00:00;2003-09-21;regn;G
2003-09-20 18:00:01;2003-09-21 18:00:00;2003-09-21;regnskurar;G
2003-09-22 18:00:01;2003-09-23 18:00:00;2003-09-23;regnskurar;G
2003-09-22 18:00:01;2003-09-23 18:00:00;2003-09-23;regn;G
2003-09-23 18:00:01;2003-09-24 18:00:00;2003-09-24;regn;G
2003-09-24 18:00:01;2003-09-25 18:00:00;2003-09-25;regn;G
2003-09-26 18:00:01;2003-09-27 18:00:00;2003-09-27;regnskurar;G
2003-09-26 18:00:01;2003-09-27 18:00:00;2003-09-27;regn;G
2003-09-28 18:00:01;2003-09-29 18:00:00;2003-09-29;regnskurar;G
2003-09-28 18:00:01;2003-09-29 18:00:00;2003-09-29;regn;G
2003-09-29 18:00:01;2003-09-30 18:00:00;2003-09-30;regn;G
2003-10-01 18:00:01;2003-10-02 18:00:00;2003-10-02;regnskurar;G
2003-10-02 18:00:01;2003-10-03 18:00:00;2003-10-03;regn;G
2003-10-03 18:00:01;2003-10-04 18:00:00;2003-10-04;duggregn;G
2003-10-03 18:00:01;2003-10-04 18:00:00;2003-10-04;regn;G
2003-10-03 18:00:01;2003-10-04 18:00:00;2003-10-04;regnskurar;G
2003-10-05 18:00:01;2003-10-06 18:00:00;2003-10-06;regnskurar;G
2003-10-05 18:00:01;2003-10-06 18:00:00;2003-10-06;regn;G
2003-10-06 18:00:01;2003-10-07 18:00:00;2003-10-07;regnskurar;G
2003-10-06 18:00:01;2003-10-07 18:00:00;2003-10-07;regn;G
2003-10-07 18:00:01;2003-10-08 18:00:00;2003-10-08;regn;G
2003-10-07 18:00:01;2003-10-08 18:00:00;2003-10-08;regnskurar;G
2003-10-08 18:00:01;2003-10-09 18:00:00;2003-10-09;regn;G
2003-10-08 18:00:01;2003-10-09 18:00:00;2003-10-09;regnskurar;G
2003-10-09 18:00:01;2003-10-10 18:00:00;2003-10-10;regn;G
2003-10-09 18:00:01;2003-10-10 18:00:00;2003-10-10;regnskurar;G
2003-10-10 18:00:01;2003-10-11 18:00:00;2003-10-11;regn;G
2003-10-10 18:00:01;2003-10-11 18:00:00;2003-10-11;regnskurar;G
2003-10-11 18:00:01;2003-10-12 18:00:00;2003-10-12;regn;G
2003-10-18 18:00:01;2003-10-19 18:00:00;2003-10-19;regnskurar;G
2003-10-18 18:00:01;2003-10-19 18:00:00;2003-10-19;regn;G
2003-10-19 18:00:01;2003-10-20 18:00:00;2003-10-20;regn;G
2003-10-19 18:00:01;2003-10-20 18:00:00;2003-10-20;snowfall;G
2003-10-20 18:00:01;2003-10-21 18:00:00;2003-10-21;regnskurar;G
2003-10-24 18:00:01;2003-10-25 18:00:00;2003-10-25;regn;G
2003-10-24 18:00:01;2003-10-25 18:00:00;2003-10-25;regnskurar;G
2003-10-27 18:00:01;2003-10-28 18:00:00;2003-10-28;regn;G
2003-10-27 18:00:01;2003-10-28 18:00:00;2003-10-28;regnskurar;G
2003-10-29 18:00:01;2003-10-30 18:00:00;2003-10-30;regnskurar;G
2003-10-29 18:00:01;2003-10-30 18:00:00;2003-10-30;regn;G
2003-10-29 18:00:01;2003-10-30 18:00:00;2003-10-30;duggregn;G
2003-10-30 18:00:01;2003-10-31 18:00:00;2003-10-31;regn;G
2003-10-31 18:00:01;2003-11-01 18:00:00;2003-11-01;regn;G
2003-11-01 18:00:01;2003-11-02 18:00:00;2003-11-02;regn;G
2003-11-01 18:00:01;2003-11-02 18:00:00;2003-11-02;regnskurar;G
2003-11-02 18:00:01;2003-11-03 18:00:00;2003-11-03;regnskurar;G
2003-11-02 18:00:01;2003-11-03 18:00:00;2003-11-03;regn;G
2003-11-03 18:00:01;2003-11-04 18:00:00;2003-11-04;regnskurar;G
2003-11-03 18:00:01;2003-11-04 18:00:00;2003-11-04;duggregn;G
2003-11-03 18:00:01;2003-11-04 18:00:00;2003-11-04;regn;G
2003-11-14 18:00:01;2003-11-15 18:00:00;2003-11-15;duggregn;G
2003-11-14 18:00:01;2003-11-15 18:00:00;2003-11-15;Obestämd nederbördstyp;G
2003-11-14 18:00:01;2003-11-15 18:00:00;2003-11-15;regnskurar;G
2003-11-15 18:00:01;2003-11-16 18:00:00;2003-11-16;regn;G
2003-11-15 18:00:01;2003-11-16 18:00:00;2003-11-16;regnskurar;G
2003-11-16 18:00:01;2003-11-17 18:00:00;2003-11-17;regn;G
2003-11-16 18:00:01;2003-11-17 18:00:00;2003-11-17;Obestämd nederbördstyp;G
2003-11-16 18:00:01;2003-11-17 18:00:00;2003-11-17;regnskurar;G
2003-11-17 18:00:01;2003-11-18 18:00:00;2003-11-18;regnskurar;G
2003-11-17 18:00:01;2003-11-18 18:00:00;2003-11-18;duggregn;G
2003-11-17 18:00:01;2003-11-18 18:00:00;2003-11-18;regn;G
2003-11-18 18:00:01;2003-11-19 18:00:00;2003-11-19;duggregn;G
2003-11-18 18:00:01;2003-11-19 18:00:00;2003-11-19;regnskurar;G
2003-11-18 18:00:01;2003-11-19 18:00:00;2003-11-19;regn;G
2003-11-19 18:00:01;2003-11-20 18:00:00;2003-11-20;duggregn;G
2003-11-19 18:00:01;2003-11-20 18:00:00;2003-11-20;regn;G
2003-11-20 18:00:01;2003-11-21 18:00:00;2003-11-21;regnskurar;G
2003-11-20 18:00:01;2003-11-21 18:00:00;2003-11-21;duggregn;G
2003-11-20 18:00:01;2003-11-21 18:00:00;2003-11-21;regn;G
2003-11-20 18:00:01;2003-11-21 18:00:00;2003-11-21;Obestämd nederbördstyp;G
2003-11-21 18:00:01;2003-11-22 18:00:00;2003-11-22;Obestämd nederbördstyp;G
2003-11-21 18:00:01;2003-11-22 18:00:00;2003-11-22;regnskurar;G
2003-11-21 18:00:01;2003-11-22 18:00:00;2003-11-22;duggregn;G
2003-11-21 18:00:01;2003-11-22 18:00:00;2003-11-22;regn;G
2003-11-22 18:00:01;2003-11-23 18:00:00;2003-11-23;regnskurar;G
2003-11-22 18:00:01;2003-11-23 18:00:00;2003-11-23;regn;G
2003-11-22 18:00:01;2003-11-23 18:00:00;2003-11-23;Obestämd nederbördstyp;G
2003-11-23 18:00:01;2003-11-24 18:00:00;2003-11-24;regnskurar;G
2003-11-23 18:00:01;2003-11-24 18:00:00;2003-11-24;regn;G
2003-11-23 18:00:01;2003-11-24 18:00:00;2003-11-24;snöblandat regn;G
2003-11-24 18:00:01;2003-11-25 18:00:00;2003-11-25;regnskurar;G
2003-11-24 18:00:01;2003-11-25 18:00:00;2003-11-25;regn;G
2003-11-25 18:00:01;2003-11-26 18:00:00;2003-11-26;regn;G
2003-11-25 18:00:01;2003-11-26 18:00:00;2003-11-26;duggregn;G
2003-11-25 18:00:01;2003-11-26 18:00:00;2003-11-26;regnskurar;G
2003-11-26 18:00:01;2003-11-27 18:00:00;2003-11-27;duggregn;G
2003-11-26 18:00:01;2003-11-27 18:00:00;2003-11-27;regn;G
2003-11-27 18:00:01;2003-11-28 18:00:00;2003-11-28;Obestämd nederbördstyp;G
2003-11-27 18:00:01;2003-11-28 18:00:00;2003-11-28;regn;G
2003-11-27 18:00:01;2003-11-28 18:00:00;2003-11-28;duggregn;G
2003-12-02 18:00:01;2003-12-03 18:00:00;2003-12-03;regn;G
2003-12-03 18:00:01;2003-12-04 18:00:00;2003-12-04;Obestämd nederbördstyp;G
2003-12-04 18:00:01;2003-12-05 18:00:00;2003-12-05;Obestämd nederbördstyp;G
2003-12-04 18:00:01;2003-12-05 18:00:00;2003-12-05;duggregn;G
2003-12-04 18:00:01;2003-12-05 18:00:00;2003-12-05;regn;G
2003-12-05 18:00:01;2003-12-06 18:00:00;2003-12-06;regnskurar;G
2003-12-05 18:00:01;2003-12-06 18:00:00;2003-12-06;Obestämd nederbördstyp;G
2003-12-05 18:00:01;2003-12-06 18:00:00;2003-12-06;duggregn;G
2003-12-07 18:00:01;2003-12-08 18:00:00;2003-12-08;Obestämd nederbördstyp;G
2003-12-07 18:00:01;2003-12-08 18:00:00;2003-12-08;regn;G
2003-12-08 18:00:01;2003-12-09 18:00:00;2003-12-09;regn;G
2003-12-08 18:00:01;2003-12-09 18:00:00;2003-12-09;duggregn;G
2003-12-08 18:00:01;2003-12-09 18:00:00;2003-12-09;Obestämd nederbördstyp;G
2003-12-08 18:00:01;2003-12-09 18:00:00;2003-12-09;regnskurar;G
2003-12-10 18:00:01;2003-12-11 18:00:00;2003-12-11;regn;G
2003-12-10 18:00:01;2003-12-11 18:00:00;2003-12-11;duggregn;G
2003-12-11 18:00:01;2003-12-12 18:00:00;2003-12-12;duggregn;G
2003-12-11 18:00:01;2003-12-12 18:00:00;2003-12-12;regnskurar;G
2003-12-11 18:00:01;2003-12-12 18:00:00;2003-12-12;regn;G
2003-12-12 18:00:01;2003-12-13 18:00:00;2003-12-13;snöblandat regn;G
2003-12-12 18:00:01;2003-12-13 18:00:00;2003-12-13;regn;G
2003-12-13 18:00:01;2003-12-14 18:00:00;2003-12-14;regn;G
2003-12-13 18:00:01;2003-12-14 18:00:00;2003-12-14;regnskurar;G
2003-12-14 18:00:01;2003-12-15 18:00:00;2003-12-15;regn;G
2003-12-14 18:00:01;2003-12-15 18:00:00;2003-12-15;Obestämd nederbördstyp;G
2003-12-14 18:00:01;2003-12-15 18:00:00;2003-12-15;regnskurar;G
2003-12-14 18:00:01;2003-12-15 18:00:00;2003-12-15;snöbyar;G
2003-12-15 18:00:01;2003-12-16 18:00:00;2003-12-16;snöblandat regn;G
2003-12-15 18:00:01;2003-12-16 18:00:00;2003-12-16;regn;G
2003-12-16 18:00:01;2003-12-17 18:00:00;2003-12-17;snowfall;G
2003-12-16 18:00:01;2003-12-17 18:00:00;2003-12-17;duggregn;G
2003-12-16 18:00:01;2003-12-17 18:00:00;2003-12-17;regnskurar;G
2003-12-16 18:00:01;2003-12-17 18:00:00;2003-12-17;regn;G
2003-12-19 18:00:01;2003-12-20 18:00:00;2003-12-20;regn;G
2003-12-20 18:00:01;2003-12-21 18:00:00;2003-12-21;regn;G
2003-12-20 18:00:01;2003-12-21 18:00:00;2003-12-21;duggregn;G
2003-12-21 18:00:01;2003-12-22 18:00:00;2003-12-22;snowfall;G
2003-12-21 18:00:01;2003-12-22 18:00:00;2003-12-22;regn;G
2003-12-21 18:00:01;2003-12-22 18:00:00;2003-12-22;Obestämd nederbördstyp;G
2003-12-23 18:00:01;2003-12-24 18:00:00;2003-12-24;regnskurar;G
2003-12-23 18:00:01;2003-12-24 18:00:00;2003-12-24;regn;G
2003-12-24 18:00:01;2003-12-25 18:00:00;2003-12-25;regn;G
2003-12-25 18:00:01;2003-12-26 18:00:00;2003-12-26;duggregn;G
2003-12-25 18:00:01;2003-12-26 18:00:00;2003-12-26;regnskurar;G
2003-12-25 18:00:01;2003-12-26 18:00:00;2003-12-26;regn;G
2003-12-25 18:00:01;2003-12-26 18:00:00;2003-12-26;Obestämd nederbördstyp;G
2003-12-26 18:00:01;2003-12-27 18:00:00;2003-12-27;regn;G
2003-12-27 18:00:01;2003-12-28 18:00:00;2003-12-28;regn;G
2003-12-27 18:00:01;2003-12-28 18:00:00;2003-12-28;duggregn;G
2003-12-27 18:00:01;2003-12-28 18:00:00;2003-12-28;regnskurar;G
2003-12-28 18:00:01;2003-12-29 18:00:00;2003-12-29;regn;G
2003-12-28 18:00:01;2003-12-29 18:00:00;2003-12-29;regnskurar;G
2003-12-29 18:00:01;2003-12-30 18:00:00;2003-12-30;snowfall;G
2003-12-29 18:00:01;2003-12-30 18:00:00;2003-12-30;regn;G
2003-12-29 18:00:01;2003-12-30 18:00:00;2003-12-30;snöblandat regn;G
2003-12-30 18:00:01;2003-12-31 18:00:00;2003-12-31;Obestämd nederbördstyp;G
2004-01-05 18:00:01;2004-01-06 18:00:00;2004-01-06;snowfall;G
2004-01-06 18:00:01;2004-01-07 18:00:00;2004-01-07;snowfall;G
2004-01-06 18:00:01;2004-01-07 18:00:00;2004-01-07;underkyld nederbörd;G
2004-01-06 18:00:01;2004-01-07 18:00:00;2004-01-07;Obestämd nederbördstyp;G
2004-01-06 18:00:01;2004-01-07 18:00:00;2004-01-07;regnskurar;G
2004-01-06 18:00:01;2004-01-07 18:00:00;2004-01-07;kornsnö;G
2004-01-09 18:00:01;2004-01-10 18:00:00;2004-01-10;snowfall;G
2004-01-09 18:00:01;2004-01-10 18:00:00;2004-01-10;snöbyar;G
2004-01-10 18:00:01;2004-01-11 18:00:00;2004-01-11;regn;G
2004-01-10 18:00:01;2004-01-11 18:00:00;2004-01-11;Obestämd nederbördstyp;G
2004-01-10 18:00:01;2004-01-11 18:00:00;2004-01-11;snowfall;G
2004-01-11 18:00:01;2004-01-12 18:00:00;2004-01-12;regn;G
2004-01-11 18:00:01;2004-01-12 18:00:00;2004-01-12;regnskurar;G
2004-01-12 18:00:01;2004-01-13 18:00:00;2004-01-13;duggregn;G
2004-01-12 18:00:01;2004-01-13 18:00:00;2004-01-13;regnskurar;G
2004-01-12 18:00:01;2004-01-13 18:00:00;2004-01-13;regn;G
2004-01-12 18:00:01;2004-01-13 18:00:00;2004-01-13;snowfall;G
2004-01-13 18:00:01;2004-01-14 18:00:00;2004-01-14;snöblandat regn;G
2004-01-13 18:00:01;2004-01-14 18:00:00;2004-01-14;snowfall;G
2004-01-13 18:00:01;2004-01-14 18:00:00;2004-01-14;Obestämd nederbördstyp;G
2004-01-13 18:00:01;2004-01-14 18:00:00;2004-01-14;regn;G
2004-01-15 18:00:01;2004-01-16 18:00:00;2004-01-16;snöblandat regn;G
2004-01-15 18:00:01;2004-01-16 18:00:00;2004-01-16;snowfall;G
2004-01-15 18:00:01;2004-01-16 18:00:00;2004-01-16;regn;G
2004-01-15 18:00:01;2004-01-16 18:00:00;2004-01-16;regnskurar;G
2004-01-15 18:00:01;2004-01-16 18:00:00;2004-01-16;snöbyar;G
2004-01-16 18:00:01;2004-01-17 18:00:00;2004-01-17;snowfall;G
2004-01-16 18:00:01;2004-01-17 18:00:00;2004-01-17;regn;G
2004-01-18 18:00:01;2004-01-19 18:00:00;2004-01-19;snowfall;G
2004-01-22 18:00:01;2004-01-23 18:00:00;2004-01-23;snöbyar;G
2004-01-22 18:00:01;2004-01-23 18:00:00;2004-01-23;snowfall;G
2004-01-23 18:00:01;2004-01-24 18:00:00;2004-01-24;snowfall;G
2004-01-27 18:00:01;2004-01-28 18:00:00;2004-01-28;snowfall;G
2004-01-28 18:00:01;2004-01-29 18:00:00;2004-01-29;snowfall;G
2004-01-28 18:00:01;2004-01-29 18:00:00;2004-01-29;snöbyar;G
2004-01-28 18:00:01;2004-01-29 18:00:00;2004-01-29;kornsnö;G
2004-01-29 18:00:01;2004-01-30 18:00:00;2004-01-30;snowfall;G
2004-01-29 18:00:01;2004-01-30 18:00:00;2004-01-30;snöbyar;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;duggregn;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;snöbyar;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;regnskurar;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;Obestämd nederbördstyp;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;snowfall;G
2004-01-30 18:00:01;2004-01-31 18:00:00;2004-01-31;regn;G
2004-01-31 18:00:01;2004-02-01 18:00:00;2004-02-01;regn;G
2004-01-31 18:00:01;2004-02-01 18:00:00;2004-02-01;duggregn;G
2004-02-01 18:00:01;2004-02-02 18:00:00;2004-02-02;regn;G
2004-02-01 18:00:01;2004-02-02 18:00:00;2004-02-02;duggregn;G
2004-02-01 18:00:01;2004-02-02 18:00:00;2004-02-02;Obestämd nederbördstyp;G
2004-02-02 18:00:01;2004-02-03 18:00:00;2004-02-03;regn;G
2004-02-02 18:00:01;2004-02-03 18:00:00;2004-02-03;duggregn;G
2004-02-03 18:00:01;2004-02-04 18:00:00;2004-02-04;regnskurar;G
2004-02-03 18:00:01;2004-02-04 18:00:00;2004-02-04;duggregn;G
2004-02-03 18:00:01;2004-02-04 18:00:00;2004-02-04;regn;G
2004-02-04 18:00:01;2004-02-05 18:00:00;2004-02-05;duggregn;G
2004-02-04 18:00:01;2004-02-05 18:00:00;2004-02-05;regn;G
2004-02-04 18:00:01;2004-02-05 18:00:00;2004-02-05;regnskurar;G
2004-02-05 18:00:01;2004-02-06 18:00:00;2004-02-06;regn;G
2004-02-06 18:00:01;2004-02-07 18:00:00;2004-02-07;regn;G
2004-02-06 18:00:01;2004-02-07 18:00:00;2004-02-07;regnskurar;G
2004-02-07 18:00:01;2004-02-08 18:00:00;2004-02-08;regn;G
2004-02-07 18:00:01;2004-02-08 18:00:00;2004-02-08;Obestämd nederbördstyp;G
2004-02-07 18:00:01;2004-02-08 18:00:00;2004-02-08;snowfall;G
2004-02-08 18:00:01;2004-02-09 18:00:00;2004-02-09;snowfall;G
2004-02-08 18:00:01;2004-02-09 18:00:00;2004-02-09;snöbyar;G
2004-02-09 18:00:01;2004-02-10 18:00:00;2004-02-10;snowfall;G
2004-02-11 18:00:01;2004-02-12 18:00:00;2004-02-12;snowfall;G
2004-02-16 18:00:01;2004-02-17 18:00:00;2004-02-17;regn;G
2004-02-17 18:00:01;2004-02-18 18:00:00;2004-02-18;regn;G
2004-02-21 18:00:01;2004-02-22 18:00:00;2004-02-22;snowfall;G
2004-02-21 18:00:01;2004-02-22 18:00:00;2004-02-22;snöbyar;G
2004-02-21 18:00:01;2004-02-22 18:00:00;2004-02-22;regnskurar;G
2004-02-22 18:00:01;2004-02-23 18:00:00;2004-02-23;snöbyar;G
2004-02-22 18:00:01;2004-02-23 18:00:00;2004-02-23;snowfall;G
2004-02-23 18:00:01;2004-02-24 18:00:00;2004-02-24;snowfall;G
2004-02-24 18:00:01;2004-02-25 18:00:00;2004-02-25;Obestämd nederbördstyp;G
2004-02-25 18:00:01;2004-02-26 18:00:00;2004-02-26;Obestämd nederbördstyp;G
2004-02-25 18:00:01;2004-02-26 18:00:00;2004-02-26;snowfall;G
2004-02-25 18:00:01;2004-02-26 18:00:00;2004-02-26;snöbyar;G
2004-02-27 18:00:01;2004-02-28 18:00:00;2004-02-28;snowfall;G
2004-03-12 18:00:01;2004-03-13 18:00:00;2004-03-13;regn;G
2004-03-13 18:00:01;2004-03-14 18:00:00;2004-03-14;regn;G
2004-03-13 18:00:01;2004-03-14 18:00:00;2004-03-14;regnskurar;G
2004-03-13 18:00:01;2004-03-14 18:00:00;2004-03-14;duggregn;G
2004-03-14 18:00:01;2004-03-15 18:00:00;2004-03-15;regnskurar;G
2004-03-14 18:00:01;2004-03-15 18:00:00;2004-03-15;regn;G
2004-03-15 18:00:01;2004-03-16 18:00:00;2004-03-16;regnskurar;G
2004-03-15 18:00:01;2004-03-16 18:00:00;2004-03-16;regn;G
2004-03-18 18:00:01;2004-03-19 18:00:00;2004-03-19;regnskurar;G
2004-03-18 18:00:01;2004-03-19 18:00:00;2004-03-19;duggregn;G
2004-03-18 18:00:01;2004-03-19 18:00:00;2004-03-19;regn;G
2004-03-19 18:00:01;2004-03-20 18:00:00;2004-03-20;regn;G
2004-03-19 18:00:01;2004-03-20 18:00:00;2004-03-20;regnskurar;G
2004-03-20 18:00:01;2004-03-21 18:00:00;2004-03-21;regnskurar;G
2004-03-20 18:00:01;2004-03-21 18:00:00;2004-03-21;regn;G
2004-03-20 18:00:01;2004-03-21 18:00:00;2004-03-21;duggregn;G
2004-03-21 18:00:01;2004-03-22 18:00:00;2004-03-22;duggregn;G
2004-03-21 18:00:01;2004-03-22 18:00:00;2004-03-22;regnskurar;G
2004-03-21 18:00:01;2004-03-22 18:00:00;2004-03-22;regn;G
2004-03-22 18:00:01;2004-03-23 18:00:00;2004-03-23;regnskurar;G
2004-03-22 18:00:01;2004-03-23 18:00:00;2004-03-23;regn;G
2004-03-23 18:00:01;2004-03-24 18:00:00;2004-03-24;regnskurar;G
2004-03-23 18:00:01;2004-03-24 18:00:00;2004-03-24;regn;G
2004-03-23 18:00:01;2004-03-24 18:00:00;2004-03-24;duggregn;G
2004-03-26 18:00:01;2004-03-27 18:00:00;2004-03-27;regnskurar;G
2004-03-26 18:00:01;2004-03-27 18:00:00;2004-03-27;duggregn;G
2004-03-26 18:00:01;2004-03-27 18:00:00;2004-03-27;regn;G
2004-03-28 18:00:01;2004-03-29 18:00:00;2004-03-29;regn;G
2004-03-28 18:00:01;2004-03-29 18:00:00;2004-03-29;regnskurar;G
2004-03-28 18:00:01;2004-03-29 18:00:00;2004-03-29;Obestämd nederbördstyp;G
2004-04-03 18:00:01;2004-04-04 18:00:00;2004-04-04;regnskurar;G
2004-04-03 18:00:01;2004-04-04 18:00:00;2004-04-04;regn;G
2004-04-05 18:00:01;2004-04-06 18:00:00;2004-04-06;regnskurar;G
2004-04-05 18:00:01;2004-04-06 18:00:00;2004-04-06;regn;G
2004-04-06 18:00:01;2004-04-07 18:00:00;2004-04-07;Obestämd nederbördstyp;G
2004-04-06 18:00:01;2004-04-07 18:00:00;2004-04-07;regnskurar;G
2004-04-06 18:00:01;2004-04-07 18:00:00;2004-04-07;regn;G
2004-04-07 18:00:01;2004-04-08 18:00:00;2004-04-08;duggregn;G
2004-04-07 18:00:01;2004-04-08 18:00:00;2004-04-08;regn;G
2004-04-07 18:00:01;2004-04-08 18:00:00;2004-04-08;regnskurar;G
2004-04-09 18:00:01;2004-04-10 18:00:00;2004-04-10;regn;G
2004-04-09 18:00:01;2004-04-10 18:00:00;2004-04-10;regnskurar;G
2004-04-11 18:00:01;2004-04-12 18:00:00;2004-04-12;regn;G
2004-04-19 18:00:01;2004-04-20 18:00:00;2004-04-20;regnskurar;G
2004-04-19 18:00:01;2004-04-20 18:00:00;2004-04-20;duggregn;G
2004-04-19 18:00:01;2004-04-20 18:00:00;2004-04-20;regn;G
2004-04-22 18:00:01;2004-04-23 18:00:00;2004-04-23;regn;G
2004-04-24 18:00:01;2004-04-25 18:00:00;2004-04-25;duggregn;G
2004-04-24 18:00:01;2004-04-25 18:00:00;2004-04-25;regnskurar;G
2004-04-24 18:00:01;2004-04-25 18:00:00;2004-04-25;regn;G
2004-04-25 18:00:01;2004-04-26 18:00:00;2004-04-26;regnskurar;G
2004-04-25 18:00:01;2004-04-26 18:00:00;2004-04-26;duggregn;G
2004-04-25 18:00:01;2004-04-26 18:00:00;2004-04-26;regn;G
2004-04-30 18:00:01;2004-05-01 18:00:00;2004-05-01;regn;G
2004-05-01 18:00:01;2004-05-02 18:00:00;2004-05-02;regn;G
2004-05-01 18:00:01;2004-05-02 18:00:00;2004-05-02;regnskurar;G
2004-05-02 18:00:01;2004-05-03 18:00:00;2004-05-03;duggregn;G
2004-05-02 18:00:01;2004-05-03 18:00:00;2004-05-03;regn;G
2004-05-02 18:00:01;2004-05-03 18:00:00;2004-05-03;regnskurar;G
2004-05-03 18:00:01;2004-05-04 18:00:00;2004-05-04;regnskurar;G
2004-05-03 18:00:01;2004-05-04 18:00:00;2004-05-04;Obestämd nederbördstyp;G
2004-05-04 18:00:01;2004-05-05 18:00:00;2004-05-05;regn;G
2004-05-07 18:00:01;2004-05-08 18:00:00;2004-05-08;regn;G
2004-05-08 18:00:01;2004-05-09 18:00:00;2004-05-09;regn;G
2004-05-09 18:00:01;2004-05-10 18:00:00;2004-05-10;regn;G
2004-05-11 18:00:01;2004-05-12 18:00:00;2004-05-12;regnskurar;G
2004-05-11 18:00:01;2004-05-12 18:00:00;2004-05-12;Obestämd nederbördstyp;G
2004-05-11 18:00:01;2004-05-12 18:00:00;2004-05-12;regn;G
2004-05-12 18:00:01;2004-05-13 18:00:00;2004-05-13;regnskurar;G
2004-05-12 18:00:01;2004-05-13 18:00:00;2004-05-13;duggregn;G
2004-05-13 18:00:01;2004-05-14 18:00:00;2004-05-14;regnskurar;G
2004-05-14 18:00:01;2004-05-15 18:00:00;2004-05-15;regnskurar;G
2004-05-14 18:00:01;2004-05-15 18:00:00;2004-05-15;regn;G
2004-05-18 18:00:01;2004-05-19 18:00:00;2004-05-19;regnskurar;G
2004-05-18 18:00:01;2004-05-19 18:00:00;2004-05-19;regn;G
2004-05-21 18:00:01;2004-05-22 18:00:00;2004-05-22;regn;G
2004-05-21 18:00:01;2004-05-22 18:00:00;2004-05-22;regnskurar;G
2004-05-22 18:00:01;2004-05-23 18:00:00;2004-05-23;regn;G
2004-05-22 18:00:01;2004-05-23 18:00:00;2004-05-23;regnskurar;G
2004-05-24 18:00:01;2004-05-25 18:00:00;2004-05-25;regnskurar;G
2004-05-25 18:00:01;2004-05-26 18:00:00;2004-05-26;regn;G
2004-05-25 18:00:01;2004-05-26 18:00:00;2004-05-26;regnskurar;G
2004-05-26 18:00:01;2004-05-27 18:00:00;2004-05-27;regn;G
2004-06-03 18:00:01;2004-06-04 18:00:00;2004-06-04;duggregn;G
2004-06-03 18:00:01;2004-06-04 18:00:00;2004-06-04;regn;G
2004-06-03 18:00:01;2004-06-04 18:00:00;2004-06-04;regnskurar;G
2004-06-04 18:00:01;2004-06-05 18:00:00;2004-06-05;Obestämd nederbördstyp;G
2004-06-04 18:00:01;2004-06-05 18:00:00;2004-06-05;duggregn;G
2004-06-06 18:00:01;2004-06-07 18:00:00;2004-06-07;regn;G
2004-06-08 18:00:01;2004-06-09 18:00:00;2004-06-09;regn;G
2004-06-08 18:00:01;2004-06-09 18:00:00;2004-06-09;regnskurar;G
2004-06-09 18:00:01;2004-06-10 18:00:00;2004-06-10;regn;G
2004-06-10 18:00:01;2004-06-11 18:00:00;2004-06-11;regnskurar;G
2004-06-10 18:00:01;2004-06-11 18:00:00;2004-06-11;regn;G
